"";"Lineage_Name";"species";"biomes";"n_interactions";"n_local_partners";"n_local_species";"ND_Host_Parasite";"Host_Status"
"562";"PADOM09";"Passer_domesticus";"Pantanal";1;28;18;0,0357142857142857;"PM"
"563";"PADOM09";"Phaeomyias_murina";"Caatinga";2;17;14;0,117647058823529;"PM"
"564";"PADOM09";"Phaeomyias_murina";"Caatinga";2;50;19;0,04;"PM"
"565";"PADOM09";"Phaeomyias_murina";"Caatinga";2;11;5;0,181818181818182;"PM"
"566";"PADOM09";"Phaeomyias_murina";"Caatinga";2;28;18;0,0714285714285714;"PM"
"567";"PADOM09";"Pheugopedius_genibarbis";"Cerrado";1;17;14;0,0588235294117647;"R"
"568";"PADOM09";"Pheugopedius_genibarbis";"Cerrado";1;50;19;0,02;"R"
"569";"PADOM09";"Pheugopedius_genibarbis";"Cerrado";1;11;5;0,0909090909090909;"R"
"570";"PADOM09";"Pheugopedius_genibarbis";"Cerrado";1;28;18;0,0357142857142857;"R"
"571";"PADOM09";"Pitangus_sulphuratus";"Caatinga";1;17;14;0,0588235294117647;"PM"
"572";"PADOM09";"Pitangus_sulphuratus";"Caatinga";1;50;19;0,02;"PM"
"573";"PADOM09";"Pitangus_sulphuratus";"Caatinga";1;11;5;0,0909090909090909;"PM"
"574";"PADOM09";"Pitangus_sulphuratus";"Caatinga";1;28;18;0,0357142857142857;"PM"
"575";"PADOM09";"Pitangus_sulphuratus";"Cerrado";1;17;14;0,0588235294117647;"PM"
"576";"PADOM09";"Pitangus_sulphuratus";"Cerrado";1;50;19;0,02;"PM"
"577";"PADOM09";"Pitangus_sulphuratus";"Cerrado";1;11;5;0,0909090909090909;"PM"
"578";"PADOM09";"Pitangus_sulphuratus";"Cerrado";1;28;18;0,0357142857142857;"PM"
"579";"PADOM09";"Ramphotrigon_ruficauda";"Amazonia";1;17;14;0,0588235294117647;"R"
"580";"PADOM09";"Ramphotrigon_ruficauda";"Amazonia";1;50;19;0,02;"R"
"581";"PADOM09";"Ramphotrigon_ruficauda";"Amazonia";1;11;5;0,0909090909090909;"R"
"582";"PADOM09";"Ramphotrigon_ruficauda";"Amazonia";1;28;18;0,0357142857142857;"R"
"583";"PADOM09";"Rhytipterna_simplex";"Amazonia";1;17;14;0,0588235294117647;"R"
"584";"PADOM09";"Rhytipterna_simplex";"Amazonia";1;50;19;0,02;"R"
"585";"PADOM09";"Rhytipterna_simplex";"Amazonia";1;11;5;0,0909090909090909;"R"
"586";"PADOM09";"Rhytipterna_simplex";"Amazonia";1;28;18;0,0357142857142857;"R"
"587";"PADOM09";"Saltator_coerulescens";"Pantanal";1;17;14;0,0588235294117647;"R"
"588";"PADOM09";"Saltator_coerulescens";"Pantanal";1;50;19;0,02;"R"
"589";"PADOM09";"Saltator_coerulescens";"Pantanal";1;11;5;0,0909090909090909;"R"
"590";"PADOM09";"Saltator_coerulescens";"Pantanal";1;28;18;0,0357142857142857;"R"
"591";"PADOM09";"Stephanophorus_diadematus";"Mata_Atlantica";1;17;14;0,0588235294117647;"R"
"592";"PADOM09";"Stephanophorus_diadematus";"Mata_Atlantica";1;50;19;0,02;"R"
"593";"PADOM09";"Stephanophorus_diadematus";"Mata_Atlantica";1;11;5;0,0909090909090909;"R"
"594";"PADOM09";"Stephanophorus_diadematus";"Mata_Atlantica";1;28;18;0,0357142857142857;"R"
"595";"PADOM09";"Suiriri_islerorum";"Cerrado";2;17;14;0,117647058823529;"R"
"596";"PADOM09";"Suiriri_islerorum";"Cerrado";2;50;19;0,04;"R"
"597";"PADOM09";"Suiriri_islerorum";"Cerrado";2;11;5;0,181818181818182;"R"
"598";"PADOM09";"Suiriri_islerorum";"Cerrado";2;28;18;0,0714285714285714;"R"
"599";"PADOM09";"Synallaxis_scutata";"Cerrado";1;17;14;0,0588235294117647;"R"
"600";"PADOM09";"Synallaxis_scutata";"Cerrado";1;50;19;0,02;"R"
"601";"PADOM09";"Synallaxis_scutata";"Cerrado";1;11;5;0,0909090909090909;"R"
"602";"PADOM09";"Synallaxis_scutata";"Cerrado";1;28;18;0,0357142857142857;"R"
"603";"PADOM09";"Tachyphonus_coronatus";"Mata_Atlantica";2;17;14;0,117647058823529;"R"
"604";"PADOM09";"Tachyphonus_coronatus";"Mata_Atlantica";2;50;19;0,04;"R"
"605";"PADOM09";"Tachyphonus_coronatus";"Mata_Atlantica";2;11;5;0,181818181818182;"R"
"606";"PADOM09";"Tachyphonus_coronatus";"Mata_Atlantica";2;28;18;0,0714285714285714;"R"
"607";"PADOM09";"Tachyphonus_cristatus";"Amazonia";1;17;14;0,0588235294117647;"R"
"608";"PADOM09";"Tachyphonus_cristatus";"Amazonia";1;50;19;0,02;"R"
"609";"PADOM09";"Tachyphonus_cristatus";"Amazonia";1;11;5;0,0909090909090909;"R"
"610";"PADOM09";"Tachyphonus_cristatus";"Amazonia";1;28;18;0,0357142857142857;"R"
"611";"PADOM09";"Tachyphonus_phoenicius";"Cerrado";1;17;14;0,0588235294117647;"R"
"612";"PADOM09";"Tachyphonus_phoenicius";"Cerrado";1;50;19;0,02;"R"
"613";"PADOM09";"Tachyphonus_phoenicius";"Cerrado";1;11;5;0,0909090909090909;"R"
"614";"PADOM09";"Tachyphonus_phoenicius";"Cerrado";1;28;18;0,0357142857142857;"R"
"615";"PADOM09";"Tangara_cayana";"Mata_Atlantica";1;17;14;0,0588235294117647;"R"
"616";"PADOM09";"Tangara_cayana";"Mata_Atlantica";1;50;19;0,02;"R"
"617";"PADOM09";"Tangara_cayana";"Mata_Atlantica";1;11;5;0,0909090909090909;"R"
"618";"PADOM09";"Tangara_cayana";"Mata_Atlantica";1;28;18;0,0357142857142857;"R"
"619";"PADOM09";"Thraupis_palmarum";"Amazonia";1;17;14;0,0588235294117647;"R"
"620";"PADOM09";"Thraupis_palmarum";"Amazonia";1;50;19;0,02;"R"
"621";"PADOM09";"Thraupis_palmarum";"Amazonia";1;11;5;0,0909090909090909;"R"
"622";"PADOM09";"Thraupis_palmarum";"Amazonia";1;28;18;0,0357142857142857;"R"
"623";"PADOM09";"Thryothorus_genibarbis";"Amazonia";1;17;14;0,0588235294117647;"R"
"624";"PADOM09";"Thryothorus_genibarbis";"Amazonia";1;50;19;0,02;"R"
"625";"PADOM09";"Thryothorus_genibarbis";"Amazonia";1;11;5;0,0909090909090909;"R"
"626";"PADOM09";"Thryothorus_genibarbis";"Amazonia";1;28;18;0,0357142857142857;"R"
"627";"PADOM09";"Trichothraupis_melanops";"Mata_Atlantica";2;17;14;0,117647058823529;"R"
"628";"PADOM09";"Trichothraupis_melanops";"Mata_Atlantica";2;50;19;0,04;"R"
"629";"PADOM09";"Trichothraupis_melanops";"Mata_Atlantica";2;11;5;0,181818181818182;"R"
"630";"PADOM09";"Trichothraupis_melanops";"Mata_Atlantica";2;28;18;0,0714285714285714;"R"
"631";"PADOM09";"Troglodytes_aedon";"Andinean_Forest";3;17;14;0,176470588235294;"M"
"632";"PADOM09";"Troglodytes_aedon";"Andinean_Forest";3;50;19;0,06;"M"
"633";"PADOM09";"Troglodytes_aedon";"Andinean_Forest";3;11;5;0,272727272727273;"M"
"634";"PADOM09";"Troglodytes_aedon";"Andinean_Forest";3;28;18;0,107142857142857;"M"
"635";"PADOM09";"Troglodytes_aedon";"Caatinga";1;17;14;0,0588235294117647;"M"
"636";"PADOM09";"Troglodytes_aedon";"Caatinga";1;50;19;0,02;"M"
"637";"PADOM09";"Troglodytes_aedon";"Caatinga";1;11;5;0,0909090909090909;"M"
"638";"PADOM09";"Troglodytes_aedon";"Caatinga";1;28;18;0,0357142857142857;"M"
"639";"PADOM09";"Troglodytes_aedon";"Grassland";6;17;14;0,352941176470588;"M"
"640";"PADOM09";"Troglodytes_aedon";"Grassland";6;50;19;0,12;"M"
"641";"PADOM09";"Troglodytes_aedon";"Grassland";6;11;5;0,545454545454545;"M"
"642";"PADOM09";"Troglodytes_aedon";"Grassland";6;28;18;0,214285714285714;"M"
"643";"PADOM09";"Troglodytes_musculus";"Mata_Atlantica";3;17;14;0,176470588235294;"R"
"644";"PADOM09";"Troglodytes_musculus";"Mata_Atlantica";3;50;19;0,06;"R"
"645";"PADOM09";"Troglodytes_musculus";"Mata_Atlantica";3;11;5;0,272727272727273;"R"
"646";"PADOM09";"Troglodytes_musculus";"Mata_Atlantica";3;28;18;0,107142857142857;"R"
"647";"PADOM09";"Turdus_flavipes";"Mata_Atlantica";1;17;14;0,0588235294117647;"M"
"648";"PADOM09";"Turdus_flavipes";"Mata_Atlantica";1;50;19;0,02;"M"
"649";"PADOM09";"Turdus_flavipes";"Mata_Atlantica";1;11;5;0,0909090909090909;"M"
"650";"PADOM09";"Turdus_flavipes";"Mata_Atlantica";1;28;18;0,0357142857142857;"M"
"651";"PADOM09";"Turdus_leucomelas";"Mata_Atlantica";2;17;14;0,117647058823529;"R"
"652";"PADOM09";"Turdus_leucomelas";"Mata_Atlantica";2;50;19;0,04;"R"
"653";"PADOM09";"Turdus_leucomelas";"Mata_Atlantica";2;11;5;0,181818181818182;"R"
"654";"PADOM09";"Turdus_leucomelas";"Mata_Atlantica";2;28;18;0,0714285714285714;"R"
"655";"PADOM09";"Tyrannus_melancholicus";"Caatinga";1;17;14;0,0588235294117647;"PM"
"656";"PADOM09";"Tyrannus_melancholicus";"Caatinga";1;50;19;0,02;"PM"
"657";"PADOM09";"Tyrannus_melancholicus";"Caatinga";1;11;5;0,0909090909090909;"PM"
"658";"PADOM09";"Tyrannus_melancholicus";"Caatinga";1;28;18;0,0357142857142857;"PM"
"659";"PADOM09";"Tyrannus_melancholicus";"Mata_Atlantica";1;17;14;0,0588235294117647;"PM"
"660";"PADOM09";"Tyrannus_melancholicus";"Mata_Atlantica";1;50;19;0,02;"PM"
"661";"PADOM09";"Tyrannus_melancholicus";"Mata_Atlantica";1;11;5;0,0909090909090909;"PM"
"662";"PADOM09";"Tyrannus_melancholicus";"Mata_Atlantica";1;28;18;0,0357142857142857;"PM"
"663";"PADOM09";"Volatinia_jacarina";"Caatinga";1;17;14;0,0588235294117647;"R"
"664";"PADOM09";"Volatinia_jacarina";"Caatinga";1;50;19;0,02;"R"
"665";"PADOM09";"Volatinia_jacarina";"Caatinga";1;11;5;0,0909090909090909;"R"
"666";"PADOM09";"Volatinia_jacarina";"Caatinga";1;28;18;0,0357142857142857;"R"
"667";"PADOM09";"Zonotrichia_capensis";"Caatinga";1;17;14;0,0588235294117647;"R"
"668";"PADOM09";"Zonotrichia_capensis";"Caatinga";1;50;19;0,02;"R"
"669";"PADOM09";"Zonotrichia_capensis";"Caatinga";1;11;5;0,0909090909090909;"R"
"670";"PADOM09";"Zonotrichia_capensis";"Caatinga";1;28;18;0,0357142857142857;"R"
"671";"PADOM09";"Zonotrichia_capensis";"Cerrado";2;17;14;0,117647058823529;"R"
"672";"PADOM09";"Zonotrichia_capensis";"Cerrado";2;50;19;0,04;"R"
"673";"PADOM09";"Zonotrichia_capensis";"Cerrado";2;11;5;0,181818181818182;"R"
"674";"PADOM09";"Zonotrichia_capensis";"Cerrado";2;28;18;0,0714285714285714;"R"
"675";"PADOM09";"Zonotrichia_capensis";"Grassland";1;17;14;0,0588235294117647;"R"
"676";"PADOM09";"Zonotrichia_capensis";"Grassland";1;50;19;0,02;"R"
"677";"PADOM09";"Zonotrichia_capensis";"Grassland";1;11;5;0,0909090909090909;"R"
"678";"PADOM09";"Zonotrichia_capensis";"Grassland";1;28;18;0,0357142857142857;"R"
"679";"PADOM09";"Zonotrichia_capensis";"Mata_Atlantica";1;17;14;0,0588235294117647;"R"
"680";"PADOM09";"Zonotrichia_capensis";"Mata_Atlantica";1;50;19;0,02;"R"
"681";"PADOM09";"Zonotrichia_capensis";"Mata_Atlantica";1;11;5;0,0909090909090909;"R"
"682";"PADOM09";"Zonotrichia_capensis";"Mata_Atlantica";1;28;18;0,0357142857142857;"R"
"683";"PADOM11";"Basileuterus_flaveolus";"Cerrado";1;16;6;0,0625;"R"
"684";"PADOM11";"Basileuterus_flaveolus";"Cerrado";1;28;15;0,0357142857142857;"R"
"685";"PADOM11";"Camptostoma_obsoletum";"Cerrado";1;16;6;0,0625;"R"
"686";"PADOM11";"Camptostoma_obsoletum";"Cerrado";1;28;15;0,0357142857142857;"R"
"687";"PADOM11";"Campylorhamphus_trochilirostris";"Cerrado";1;16;6;0,0625;"R"
"688";"PADOM11";"Campylorhamphus_trochilirostris";"Cerrado";1;28;15;0,0357142857142857;"R"
"689";"PADOM11";"Chiroxiphia_pareola";"Mata_Atlantica";1;16;6;0,0625;"R"
"690";"PADOM11";"Chiroxiphia_pareola";"Mata_Atlantica";1;28;15;0,0357142857142857;"R"
"691";"PADOM11";"Coereba_flaveola";"Amazonia";1;16;6;0,0625;"R"
"692";"PADOM11";"Coereba_flaveola";"Amazonia";1;28;15;0,0357142857142857;"R"
"693";"PADOM11";"Columbina_minuta";"Caatinga";2;16;6;0,125;"R"
"694";"PADOM11";"Columbina_minuta";"Caatinga";2;28;15;0,0714285714285714;"R"
"695";"PADOM11";"Coryphospingus_pileatus";"Cerrado";1;16;6;0,0625;"R"
"696";"PADOM11";"Coryphospingus_pileatus";"Cerrado";1;28;15;0,0357142857142857;"R"
"697";"PADOM11";"Dacnis_cayana";"Cerrado";1;16;6;0,0625;"R"
"698";"PADOM11";"Dacnis_cayana";"Cerrado";1;28;15;0,0357142857142857;"R"
"699";"PADOM11";"Elaenia_albiceps";"Mata_Atlantica";1;16;6;0,0625;"R"
"700";"PADOM11";"Elaenia_albiceps";"Mata_Atlantica";1;28;15;0,0357142857142857;"R"
"701";"PADOM11";"Lanio_cucullatus";"Mata_Atlantica";1;16;6;0,0625;"R"
"702";"PADOM11";"Lanio_cucullatus";"Mata_Atlantica";1;28;15;0,0357142857142857;"R"
"703";"PADOM11";"Lanio_pileatus";"Caatinga";9;16;6;0,5625;"R"
"704";"PADOM11";"Lanio_pileatus";"Caatinga";9;28;15;0,321428571428571;"R"
"705";"PADOM11";"Lanio_pileatus";"Cerrado";1;16;6;0,0625;"R"
"706";"PADOM11";"Lanio_pileatus";"Cerrado";1;28;15;0,0357142857142857;"R"
"707";"PADOM11";"Molothrus_bonariensis";"Caatinga";1;16;6;0,0625;"R"
"708";"PADOM11";"Molothrus_bonariensis";"Caatinga";1;28;15;0,0357142857142857;"R"
"709";"PADOM11";"Neothraupis_fasciata";"Cerrado";7;16;6;0,4375;"R"
"710";"PADOM11";"Neothraupis_fasciata";"Cerrado";7;28;15;0,25;"R"
"711";"PADOM11";"Passer_domesticus";"Cerrado";2;16;6;0,125;"PM"
"712";"PADOM11";"Passer_domesticus";"Cerrado";2;28;15;0,0714285714285714;"PM"
"713";"PADOM11";"Phrygilus_patagonicus";"Patagonian_Forest";1;16;6;0,0625;"PM"
"714";"PADOM11";"Phrygilus_patagonicus";"Patagonian_Forest";1;28;15;0,0357142857142857;"PM"
"715";"PADOM11";"Pitangus_sulphuratus";"Caatinga";1;16;6;0,0625;"PM"
"716";"PADOM11";"Pitangus_sulphuratus";"Caatinga";1;28;15;0,0357142857142857;"PM"
"717";"PADOM11";"Polioptila_plumbea";"Cerrado";1;16;6;0,0625;"R"
"718";"PADOM11";"Polioptila_plumbea";"Cerrado";1;28;15;0,0357142857142857;"R"
"719";"PADOM11";"Saltator_similis";"Mata_Atlantica";2;16;6;0,125;"R"
"720";"PADOM11";"Saltator_similis";"Mata_Atlantica";2;28;15;0,0714285714285714;"R"
"721";"PADOM11";"Schiffornis_virescens";"Mata_Atlantica";1;16;6;0,0625;"R"
"722";"PADOM11";"Schiffornis_virescens";"Mata_Atlantica";1;28;15;0,0357142857142857;"R"
"723";"PADOM11";"Sittasomus_griseicapillus";"Cerrado";1;16;6;0,0625;"R"
"724";"PADOM11";"Sittasomus_griseicapillus";"Cerrado";1;28;15;0,0357142857142857;"R"
"725";"PADOM11";"Tachyphonus_coronatus";"Mata_Atlantica";2;16;6;0,125;"R"
"726";"PADOM11";"Tachyphonus_coronatus";"Mata_Atlantica";2;28;15;0,0714285714285714;"R"
"727";"PADOM11";"Tachyphonus_phoenicius";"Cerrado";1;16;6;0,0625;"R"
"728";"PADOM11";"Tachyphonus_phoenicius";"Cerrado";1;28;15;0,0357142857142857;"R"
"729";"PADOM11";"Tachyphonus_rufus";"Amazonia";1;16;6;0,0625;"R"
"730";"PADOM11";"Tachyphonus_rufus";"Amazonia";1;28;15;0,0357142857142857;"R"
"731";"PADOM11";"Thlypopsis_sordida";"Cerrado";1;16;6;0,0625;"R"
"732";"PADOM11";"Thlypopsis_sordida";"Cerrado";1;28;15;0,0357142857142857;"R"
"733";"PADOM11";"Tiaris_fuliginosus";"Cerrado";1;16;6;0,0625;"R"
"734";"PADOM11";"Tiaris_fuliginosus";"Cerrado";1;28;15;0,0357142857142857;"R"
"735";"PADOM11";"Trichothraupis_melanops";"Cerrado";3;16;6;0,1875;"R"
"736";"PADOM11";"Trichothraupis_melanops";"Cerrado";3;28;15;0,107142857142857;"R"
"737";"PADOM11";"Turdus_leucomelas";"Mata_Atlantica";1;16;6;0,0625;"R"
"738";"PADOM11";"Turdus_leucomelas";"Mata_Atlantica";1;28;15;0,0357142857142857;"R"
"739";"PADOM11";"Turdus_rufiventris";"Caatinga";1;16;6;0,0625;"R"
"740";"PADOM11";"Turdus_rufiventris";"Caatinga";1;28;15;0,0357142857142857;"R"
"741";"PADOM11";"Volatinia_jacarina";"Caatinga";2;16;6;0,125;"R"
"742";"PADOM11";"Volatinia_jacarina";"Caatinga";2;28;15;0,0714285714285714;"R"
"743";"PADOM11";"Volatinia_jacarina";"Cerrado";5;16;6;0,3125;"R"
"744";"PADOM11";"Volatinia_jacarina";"Cerrado";5;28;15;0,178571428571429;"R"
"745";"PHPAT01";"Ammodramus_humeralis";"Caatinga";3;14;9;0,214285714285714;"R"
"746";"PHPAT01";"Ammodramus_humeralis";"Cerrado";1;14;9;0,0714285714285714;"R"
"747";"PHPAT01";"Basileuterus_flaveolus";"Cerrado";2;14;9;0,142857142857143;"R"
"748";"PHPAT01";"Basileuterus_leucoblepharus";"Grassland";1;14;9;0,0714285714285714;"R"
"749";"PHPAT01";"Columbina_minuta";"Caatinga";1;14;9;0,0714285714285714;"R"
"750";"PHPAT01";"Elaenia_albiceps";"Mata_Atlantica";1;14;9;0,0714285714285714;"R"
"751";"PHPAT01";"Elaenia_chilensis";"Caatinga";3;14;9;0,214285714285714;"M"
"752";"PHPAT01";"Lanio_pileatus";"Caatinga";2;14;9;0,142857142857143;"R"
"753";"PHPAT01";"Lanio_pileatus";"Cerrado";1;14;9;0,0714285714285714;"R"
"754";"PHPAT01";"Myiarchus_swainsoni";"Caatinga";1;14;9;0,0714285714285714;"PM"
"755";"PHPAT01";"Myiarchus_tyrannulus";"Caatinga";1;14;9;0,0714285714285714;"R"
"756";"PHPAT01";"Myiodynastes_maculatus";"Caatinga";1;14;9;0,0714285714285714;"PM"
"757";"PHPAT01";"Paroaria_dominicana";"Caatinga";1;14;9;0,0714285714285714;"R"
"758";"PHPAT01";"Paroaria_dominicana";"Cerrado";1;14;9;0,0714285714285714;"R"
"759";"PHPAT01";"Phaeomyias_murina";"Caatinga";1;14;9;0,0714285714285714;"PM"
"760";"PHPAT01";"Phaeomyias_murina";"Cerrado";2;14;9;0,142857142857143;"PM"
"761";"PHPAT01";"Rynchops_niger";"Amazonia";1;14;9;0,0714285714285714;"M"
"762";"PHPAT01";"Sayornis_nigricans";"Andinean_Forest";1;14;9;0,0714285714285714;"R"
"763";"PHPAT01";"Tangara_cyanoptera";"Mata_Atlantica";1;14;9;0,0714285714285714;"R"
"764";"PYLEU01";"Dysithamnus_mentalis";"Mata_Atlantica";1;11;3;0,0909090909090909;"R"
"765";"PYLEU01";"Dysithamnus_plumbeus";"Mata_Atlantica";7;11;3;0,636363636363636;"R"
"766";"PYLEU01";"Pyriglena_leucoptera";"Cerrado";4;11;3;0,363636363636364;"R"
"767";"PYLEU01";"Pyriglena_leucoptera";"Mata_Atlantica";3;11;3;0,272727272727273;"R"
"768";"SocH3";"Coereba_flaveola";"Mata_Atlantica";1;69;3;0,0144927536231884;"R"
"769";"SocH3";"Columbina_minuta";"Caatinga";66;69;3;0,956521739130435;"R"
"770";"SocH3";"Columbina_minuta";"Cerrado";1;69;3;0,0144927536231884;"R"
"771";"SocH3";"Columbina_passerina";"Mata_Atlantica";3;69;3;0,0434782608695652;"R"
"772";"SocH3";"Columbina_picui";"Caatinga";2;69;3;0,0289855072463768;"R"
"773";"SocH3";"Elaenia_cristata";"Mata_Atlantica";1;69;3;0,0144927536231884;"R"
"774";"SocH3";"Myiarchus_tyrannulus";"Mata_Atlantica";1;69;3;0,0144927536231884;"R"
"775";"SocH3";"Pachyramphus_polychopterus";"Caatinga";1;69;3;0,0144927536231884;"PM"
"776";"SocH3";"Tachyphonus_rufus";"Mata_Atlantica";1;69;3;0,0144927536231884;"R"
"777";"TACRUB01";"Lepidothrix_coronata";"Amazonia";6;18;4;0,333333333333333;"R"
"778";"TACRUB01";"Lepidothrix_nattereri";"Amazonia";9;18;4;0,5;"R"
"779";"TACRUB01";"Pipra_erythrocephala";"Amazonia";1;18;4;0,0555555555555556;"R"
"780";"TACRUB01";"Pipra_erythrocephala";"Andinean_Forest";1;18;4;0,0555555555555556;"R"
"781";"TACRUB01";"Pipra_rubrocapilla";"Amazonia";2;18;4;0,111111111111111;"R"
"782";"TACRUB01";"Tachuris_rubrigastra";"Andinean_Forest";1;18;4;0,0555555555555556;"R"
"783";"TANIG01";"Eriocnemis_vestita";"Andinean_Forest";1;14;6;0,0714285714285714;"R"
"784";"TANIG01";"Hemispingus_superciliaris";"Andinean_Forest";1;14;6;0,0714285714285714;"R"
"785";"TANIG01";"Tangara_nigroviridis";"Andinean_Forest";6;14;6;0,428571428571429;"R"
"786";"TANIG01";"Tangara_vassorii";"Andinean_Forest";4;14;6;0,285714285714286;"R"
"787";"TANIG01";"Tangara_viridicollis";"Andinean_Forest";1;14;6;0,0714285714285714;"R"
"788";"TANIG01";"Vireo_olivaceus";"Andinean_Forest";1;14;6;0,0714285714285714;"M"
"789";"TARUF02";"Cantorchilus_longirostris";"Mata_Atlantica";1;79;29;0,0126582278481013;"R"
"790";"TARUF02";"Cnemotriccus_fuscatus";"Mata_Atlantica";1;79;29;0,0126582278481013;"R"
"791";"TARUF02";"Coccyzus_melacoryphus";"Mata_Atlantica";1;79;29;0,0126582278481013;"M"
"792";"TARUF02";"Coereba_flaveola";"Mata_Atlantica";7;79;29;0,0886075949367089;"R"
"793";"TARUF02";"Columbina_passerina";"Mata_Atlantica";2;79;29;0,0253164556962025;"R"
"794";"TARUF02";"Cyanocorax_cyanopogon";"Mata_Atlantica";1;79;29;0,0126582278481013;"R"
"795";"TARUF02";"Cyclarhis_gujanensis";"Mata_Atlantica";1;79;29;0,0126582278481013;"R"
"796";"TARUF02";"Dendroplex_picus";"Mata_Atlantica";1;79;29;0,0126582278481013;"R"
"797";"TARUF02";"Elaenia_chilensis";"Mata_Atlantica";2;79;29;0,0253164556962025;"M"
"798";"TARUF02";"Elaenia_cristata";"Mata_Atlantica";8;79;29;0,10126582278481;"R"
"799";"TARUF02";"Elaenia_flavogaster";"Mata_Atlantica";1;79;29;0,0126582278481013;"R"
"800";"TARUF02";"Formicivora_melanogaster";"Mata_Atlantica";2;79;29;0,0253164556962025;"R"
"801";"TARUF02";"Hemitriccus_margaritaceiventer";"Mata_Atlantica";3;79;29;0,0379746835443038;"R"
"802";"TARUF02";"Herpsilochmus_pectoralis";"Mata_Atlantica";2;79;29;0,0253164556962025;"R"
"803";"TARUF02";"Herpsilochmus_sellowi";"Mata_Atlantica";4;79;29;0,0506329113924051;"R"
"804";"TARUF02";"Hylophilus_amaurocephalus";"Mata_Atlantica";3;79;29;0,0379746835443038;"R"
"805";"TARUF02";"Leptotila_verreauxi";"Mata_Atlantica";1;79;29;0,0126582278481013;"R"
"806";"TARUF02";"Neopelma_pallescens";"Mata_Atlantica";2;79;29;0,0253164556962025;"R"
"807";"TARUF02";"Nystalus_maculatus";"Mata_Atlantica";1;79;29;0,0126582278481013;"R"
"808";"TARUF02";"Pitangus_sulphuratus";"Mata_Atlantica";1;79;29;0,0126582278481013;"PM"
"809";"TARUF02";"Schistochlamys_ruficapillus";"Mata_Atlantica";1;79;29;0,0126582278481013;"R"
"810";"TARUF02";"Tachyphonus_rufus";"Mata_Atlantica";18;79;29;0,227848101265823;"R"
"811";"TARUF02";"Tangara_cayana";"Mata_Atlantica";4;79;29;0,0506329113924051;"R"
"812";"TARUF02";"Tangara_sayaca";"Mata_Atlantica";2;79;29;0,0253164556962025;"R"
"813";"TARUF02";"Thamnophilus_doliatus_capistratus";"Mata_Atlantica";1;79;29;0,0126582278481013;"R"
"814";"TARUF02";"Trogon_curucui";"Mata_Atlantica";2;79;29;0,0253164556962025;"R"
"815";"TARUF02";"Turdus_amaurochalinus";"Mata_Atlantica";4;79;29;0,0506329113924051;"PM"
"816";"TARUF02";"Turdus_flavipes";"Mata_Atlantica";1;79;29;0,0126582278481013;"M"
"817";"TARUF02";"Turdus_leucomelas";"Mata_Atlantica";1;79;29;0,0126582278481013;"R"
"818";"THACAE01";"Hylophylax_naevius";"Amazonia";1;13;10;0,0769230769230769;"R"
"819";"THACAE01";"Hylophylax_naevius";"Andinean_Forest";1;13;10;0,0769230769230769;"R"
"820";"THACAE01";"Leptopogon_superciliaris";"Andinean_Forest";1;13;10;0,0769230769230769;"R"
"821";"THACAE01";"Myrmeciza_goeldii";"Amazonia";1;13;10;0,0769230769230769;"R"
"822";"THACAE01";"Myrmeciza_hemimelaena";"Amazonia";1;13;10;0,0769230769230769;"R"
"823";"THACAE01";"Myrmotherula_axillaris";"Amazonia";2;13;10;0,153846153846154;"R"
"824";"THACAE01";"Phlegopsis_nigromaculata";"Amazonia";1;13;10;0,0769230769230769;"R"
"825";"THACAE01";"Thamnomanes_caesius";"Amazonia";1;13;10;0,0769230769230769;"R"
"826";"THACAE01";"Thamnomanes_caesius";"Andinean_Forest";1;13;10;0,0769230769230769;"R"
"827";"THACAE01";"Thamnophilus_aethiops";"Amazonia";1;13;10;0,0769230769230769;"R"
"828";"THACAE01";"Thamnophilus_murinus";"Amazonia";3;13;10;0,230769230769231;"R"
"829";"THACAE01";"Thamnophilus_nigrocinereus";"Amazonia";1;13;10;0,0769230769230769;"R"
"830";"THACAE01";"Trogon_personatus";"Andinean_Forest";1;13;10;0,0769230769230769;"R"
"831";"THACAE01";"Willisornis_poecilinotus";"Amazonia";1;13;10;0,0769230769230769;"R"
"832";"THAMAE01";"Dichrozona_cincta";"Amazonia";3;26;15;0,115384615384615;"R"
"833";"THAMAE01";"Gymnopithys_salvini";"Amazonia";2;26;15;0,0769230769230769;"R"
"834";"THAMAE01";"Hypocnemis_striata";"Amazonia";2;26;15;0,0769230769230769;"R"
"835";"THAMAE01";"Myrmoborus_myotherinus";"Amazonia";2;26;15;0,0769230769230769;"R"
"836";"THAMAE01";"Myrmotherula_axillaris";"Amazonia";1;26;15;0,0384615384615385;"R"
"837";"THAMAE01";"Myrmotherula_hauxwelli";"Amazonia";2;26;15;0,0769230769230769;"R"
"838";"THAMAE01";"Myrmotherula_menetriesii";"Amazonia";1;26;15;0,0384615384615385;"R"
"839";"THAMAE01";"Phlegopsis_nigromaculata";"Amazonia";4;26;15;0,153846153846154;"R"
"840";"THAMAE01";"Rhegmatorhina_gymnops";"Amazonia";1;26;15;0,0384615384615385;"R"
"841";"THAMAE01";"Rhegmatorhina_hoffmannsi";"Amazonia";1;26;15;0,0384615384615385;"R"
"842";"THAMAE01";"Thamnomanes_saturninus";"Amazonia";1;26;15;0,0384615384615385;"R"
