"";"x";"y";"Temp";"Prec"
"6441";-50,166667;-29,466667;157;1922
"6442";-35,103905;-5,5524107;NA;NA
"6443";-50,166667;-29,466667;157;1922
"6444";-35,103905;-5,5524107;NA;NA
"6445";-50,166667;-29,466667;157;1922
"6446";-35,103905;-5,5524107;NA;NA
"6447";-50,166667;-29,466667;157;1922
"6448";-35,103905;-5,5524107;NA;NA
"6449";-50,166667;-29,466667;157;1922
"6450";-35,103905;-5,5524107;NA;NA
"6451";-50,166667;-29,466667;157;1922
"6452";-35,103905;-5,5524107;NA;NA
"6453";-50,166667;-29,466667;157;1922
"6454";-35,103905;-5,5524107;NA;NA
"6455";-50,166667;-29,466667;157;1922
"6456";-35,103905;-5,5524107;NA;NA
"6457";-50,166667;-29,466667;157;1922
"6458";-35,103905;-5,5524107;NA;NA
"6459";-50,166667;-29,466667;157;1922
"6460";-35,103905;-5,5524107;NA;NA
"6461";-50,166667;-29,466667;157;1922
"6462";-35,103905;-5,5524107;NA;NA
"6463";-50,166667;-29,466667;157;1922
"6464";-35,103905;-5,5524107;NA;NA
"6465";-50,166667;-29,466667;157;1922
"6466";-35,103905;-5,5524107;NA;NA
"6467";-50,166667;-29,466667;157;1922
"6468";-35,103905;-5,5524107;NA;NA
"6469";-50,166667;-29,466667;157;1922
"6470";-35,103905;-5,5524107;NA;NA
"6471";-50,166667;-29,466667;157;1922
"6472";-35,103905;-5,5524107;NA;NA
"6473";-50,166667;-29,466667;157;1922
"6474";-35,103905;-5,5524107;NA;NA
"6475";-50,166667;-29,466667;157;1922
"6476";-35,103905;-5,5524107;NA;NA
"6477";-50,166667;-29,466667;157;1922
"6478";-35,103905;-5,5524107;NA;NA
"6479";-50,166667;-29,466667;157;1922
"6480";-35,103905;-5,5524107;NA;NA
"6481";-50,166667;-29,466667;157;1922
"6482";-35,103905;-5,5524107;NA;NA
"6483";-50,166667;-29,466667;157;1922
"6484";-35,103905;-5,5524107;NA;NA
"6485";-50,166667;-29,466667;157;1922
"6486";-35,103905;-5,5524107;NA;NA
"6487";-50,166667;-29,466667;157;1922
"6488";-35,103905;-5,5524107;NA;NA
"6489";-50,166667;-29,466667;157;1922
"6490";-35,103905;-5,5524107;NA;NA
"6491";-50,166667;-29,466667;157;1922
"6492";-35,103905;-5,5524107;NA;NA
"6493";-50,166667;-29,466667;157;1922
"6494";-35,103905;-5,5524107;NA;NA
"6495";-50,166667;-29,466667;157;1922
"6496";-35,103905;-5,5524107;NA;NA
"6497";-50,166667;-29,466667;157;1922
"6498";-35,103905;-5,5524107;NA;NA
"6499";-50,166667;-29,466667;157;1922
"6500";-35,103905;-5,5524107;NA;NA
"6501";-50,166667;-29,466667;157;1922
"6502";-35,103905;-5,5524107;NA;NA
"6503";-50,166667;-29,466667;157;1922
"6504";-35,103905;-5,5524107;NA;NA
"6505";-50,166667;-29,466667;157;1922
"6506";-35,103905;-5,5524107;NA;NA
"6507";-50,166667;-29,466667;157;1922
"6508";-35,103905;-5,5524107;NA;NA
"6509";-50,166667;-29,466667;157;1922
"6510";-35,103905;-5,5524107;NA;NA
"6511";-40,613344;-19,1130526;238;1163
"6512";-35,103905;-5,5524107;NA;NA
"6513";-40,613344;-19,1130526;238;1163
"6514";-35,103905;-5,5524107;NA;NA
"6515";-40,613344;-19,1130526;238;1163
"6516";-35,103905;-5,5524107;NA;NA
"6517";-40,613344;-19,1130526;238;1163
"6518";-35,103905;-5,5524107;NA;NA
"6519";-40,613344;-19,1130526;238;1163
"6520";-35,103905;-5,5524107;NA;NA
"6521";-40,613344;-19,1130526;238;1163
"6522";-35,103905;-5,5524107;NA;NA
"6523";-40,613344;-19,1130526;238;1163
"6524";-35,103905;-5,5524107;NA;NA
"6525";-40,613344;-19,1130526;238;1163
"6526";-35,103905;-5,5524107;NA;NA
"6527";-40,613344;-19,1130526;238;1163
"6528";-35,103905;-5,5524107;NA;NA
"6529";-40,613344;-19,1130526;238;1163
"6530";-35,103905;-5,5524107;NA;NA
"6531";-40,613344;-19,1130526;238;1163
"6532";-35,103905;-5,5524107;NA;NA
"6533";-40,613344;-19,1130526;238;1163
"6534";-35,103905;-5,5524107;NA;NA
"6535";-40,613344;-19,1130526;238;1163
"6536";-35,103905;-5,5524107;NA;NA
"6537";-40,613344;-19,1130526;238;1163
"6538";-35,103905;-5,5524107;NA;NA
"6539";-40,613344;-19,1130526;238;1163
"6540";-35,103905;-5,5524107;NA;NA
"6541";-40,613344;-19,1130526;238;1163
"6542";-35,103905;-5,5524107;NA;NA
"6543";-40,613344;-19,1130526;238;1163
"6544";-35,103905;-5,5524107;NA;NA
"6545";-40,613344;-19,1130526;238;1163
"6546";-35,103905;-5,5524107;NA;NA
"6547";-40,613344;-19,1130526;238;1163
"6548";-35,103905;-5,5524107;NA;NA
"6549";-40,613344;-19,1130526;238;1163
"6550";-35,103905;-5,5524107;NA;NA
"6551";-40,613344;-19,1130526;238;1163
"6552";-35,103905;-5,5524107;NA;NA
"6553";-40,613344;-19,1130526;238;1163
"6554";-35,103905;-5,5524107;NA;NA
"6555";-40,613344;-19,1130526;238;1163
"6556";-35,103905;-5,5524107;NA;NA
"6557";-40,613344;-19,1130526;238;1163
"6558";-35,103905;-5,5524107;NA;NA
"6559";-40,613344;-19,1130526;238;1163
"6560";-35,103905;-5,5524107;NA;NA
"6561";-40,613344;-19,1130526;238;1163
"6562";-35,103905;-5,5524107;NA;NA
"6563";-40,613344;-19,1130526;238;1163
"6564";-35,103905;-5,5524107;NA;NA
"6565";-40,613344;-19,1130526;238;1163
"6566";-35,103905;-5,5524107;NA;NA
"6567";-40,613344;-19,1130526;238;1163
"6568";-35,103905;-5,5524107;NA;NA
"6569";-40,613344;-19,1130526;238;1163
"6570";-35,103905;-5,5524107;NA;NA
"6571";-40,613344;-19,1130526;238;1163
"6572";-35,103905;-5,5524107;NA;NA
"6573";-40,613344;-19,1130526;238;1163
"6574";-35,103905;-5,5524107;NA;NA
"6575";-40,613344;-19,1130526;238;1163
"6576";-35,103905;-5,5524107;NA;NA
"6577";-40,613344;-19,1130526;238;1163
"6578";-35,103905;-5,5524107;NA;NA
"6579";-40,613344;-19,1130526;238;1163
"6580";-35,103905;-5,5524107;NA;NA
"6581";-40,613344;-19,1130526;238;1163
"6582";-35,103905;-5,5524107;NA;NA
"6583";-40,613344;-19,1130526;238;1163
"6584";-35,103905;-5,5524107;NA;NA
"6585";-40,613344;-19,1130526;238;1163
"6586";-35,103905;-5,5524107;NA;NA
"6587";-40,613344;-19,1130526;238;1163
"6588";-35,103905;-5,5524107;NA;NA
"6589";-40,613344;-19,1130526;238;1163
"6590";-35,103905;-5,5524107;NA;NA
"6591";-40,613344;-19,1130526;238;1163
"6592";-35,103905;-5,5524107;NA;NA
"6593";-40,613344;-19,1130526;238;1163
"6594";-35,103905;-5,5524107;NA;NA
"6595";-40,613344;-19,1130526;238;1163
"6596";-35,103905;-5,5524107;NA;NA
"6597";-40,613344;-19,1130526;238;1163
"6598";-35,103905;-5,5524107;NA;NA
"6599";-40,613344;-19,1130526;238;1163
"6600";-35,103905;-5,5524107;NA;NA
"6601";-40,613344;-19,1130526;238;1163
"6602";-35,103905;-5,5524107;NA;NA
"6603";-40,613344;-19,1130526;238;1163
"6604";-35,103905;-5,5524107;NA;NA
"6605";-40,613344;-19,1130526;238;1163
"6606";-35,103905;-5,5524107;NA;NA
"6607";-40,613344;-19,1130526;238;1163
"6608";-35,103905;-5,5524107;NA;NA
"6609";-40,613344;-19,1130526;238;1163
"6610";-35,103905;-5,5524107;NA;NA
"6611";-40,613344;-19,1130526;238;1163
"6612";-35,103905;-5,5524107;NA;NA
"6613";-40,613344;-19,1130526;238;1163
"6614";-35,103905;-5,5524107;NA;NA
"6615";-40,613344;-19,1130526;238;1163
"6616";-35,103905;-5,5524107;NA;NA
"6617";-40,613344;-19,1130526;238;1163
"6618";-35,103905;-5,5524107;NA;NA
"6619";-40,613344;-19,1130526;238;1163
"6620";-35,103905;-5,5524107;NA;NA
"6621";-40,613344;-19,1130526;238;1163
"6622";-35,103905;-5,5524107;NA;NA
"6623";-40,613344;-19,1130526;238;1163
"6624";-35,103905;-5,5524107;NA;NA
"6625";-40,613344;-19,1130526;238;1163
"6626";-35,103905;-5,5524107;NA;NA
"6627";-40,613344;-19,1130526;238;1163
"6628";-35,103905;-5,5524107;NA;NA
"6629";-40,613344;-19,1130526;238;1163
"6630";-35,103905;-5,5524107;NA;NA
"6631";-40,613344;-19,1130526;238;1163
"6632";-35,103905;-5,5524107;NA;NA
"6633";-40,613344;-19,1130526;238;1163
"6634";-35,103905;-5,5524107;NA;NA
"6635";-40,613344;-19,1130526;238;1163
"6636";-35,103905;-5,5524107;NA;NA
"6637";-40,613344;-19,1130526;238;1163
"6638";-35,103905;-5,5524107;NA;NA
"6639";-40,613344;-19,1130526;238;1163
"6640";-35,103905;-5,5524107;NA;NA
"6641";-40,613344;-19,1130526;238;1163
"6642";-35,103905;-5,5524107;NA;NA
"6643";-40,613344;-19,1130526;238;1163
"6644";-35,103905;-5,5524107;NA;NA
"6645";-40,613344;-19,1130526;238;1163
"6646";-35,103905;-5,5524107;NA;NA
"6647";-40,613344;-19,1130526;238;1163
"6648";-35,103905;-5,5524107;NA;NA
"6649";-40,613344;-19,1130526;238;1163
"6650";-35,103905;-5,5524107;NA;NA
"6651";-40,613344;-19,1130526;238;1163
"6652";-35,103905;-5,5524107;NA;NA
"6653";-40,613344;-19,1130526;238;1163
"6654";-35,103905;-5,5524107;NA;NA
"6655";-40,613344;-19,1130526;238;1163
"6656";-35,103905;-5,5524107;NA;NA
"6657";-40,613344;-19,1130526;238;1163
"6658";-35,103905;-5,5524107;NA;NA
"6659";-40,613344;-19,1130526;238;1163
"6660";-35,103905;-5,5524107;NA;NA
"6661";-40,613344;-19,1130526;238;1163
"6662";-35,103905;-5,5524107;NA;NA
"6663";-40,613344;-19,1130526;238;1163
"6664";-35,103905;-5,5524107;NA;NA
"6665";-40,613344;-19,1130526;238;1163
"6666";-35,103905;-5,5524107;NA;NA
"6667";-40,613344;-19,1130526;238;1163
"6668";-35,103905;-5,5524107;NA;NA
"6669";-40,613344;-19,1130526;238;1163
"6670";-35,103905;-5,5524107;NA;NA
"6671";-40,613344;-19,1130526;238;1163
"6672";-35,103905;-5,5524107;NA;NA
"6673";-40,613344;-19,1130526;238;1163
"6674";-35,103905;-5,5524107;NA;NA
"6675";-40,613344;-19,1130526;238;1163
"6676";-35,103905;-5,5524107;NA;NA
"6677";-40,613344;-19,1130526;238;1163
"6678";-35,103905;-5,5524107;NA;NA
"6679";-40,613344;-19,1130526;238;1163
"6680";-35,103905;-5,5524107;NA;NA
"6681";-40,613344;-19,1130526;238;1163
"6682";-35,103905;-5,5524107;NA;NA
"6683";-64,283333;-36,716667;153;607
"6684";-35,103905;-5,5524107;NA;NA
"6685";-64,283333;-36,716667;153;607
"6686";-35,103905;-5,5524107;NA;NA
"6687";-64,283333;-36,716667;153;607
"6688";-35,103905;-5,5524107;NA;NA
"6689";-64,283333;-36,716667;153;607
"6690";-35,103905;-5,5524107;NA;NA
"6691";-64,283333;-36,716667;153;607
"6692";-35,103905;-5,5524107;NA;NA
"6693";-64,283333;-36,716667;153;607
"6694";-35,103905;-5,5524107;NA;NA
"6695";-64,283333;-36,716667;153;607
"6696";-35,103905;-5,5524107;NA;NA
"6697";-64,283333;-36,716667;153;607
"6698";-35,103905;-5,5524107;NA;NA
"6699";-64,283333;-36,716667;153;607
"6700";-35,103905;-5,5524107;NA;NA
"6701";-64,283333;-36,716667;153;607
"6702";-35,103905;-5,5524107;NA;NA
"6703";-64,283333;-36,716667;153;607
"6704";-35,103905;-5,5524107;NA;NA
"6705";-64,283333;-36,716667;153;607
"6706";-35,103905;-5,5524107;NA;NA
"6707";-64,283333;-36,716667;153;607
"6708";-35,103905;-5,5524107;NA;NA
"6709";-64,283333;-36,716667;153;607
"6710";-35,103905;-5,5524107;NA;NA
"6711";-64,283333;-36,716667;153;607
"6712";-35,103905;-5,5524107;NA;NA
"6713";-64,283333;-36,716667;153;607
"6714";-35,103905;-5,5524107;NA;NA
"6715";-64,283333;-36,716667;153;607
"6716";-35,103905;-5,5524107;NA;NA
"6717";-64,283333;-36,716667;153;607
"6718";-35,103905;-5,5524107;NA;NA
"6719";-64,283333;-36,716667;153;607
"6720";-35,103905;-5,5524107;NA;NA
"6721";-64,283333;-36,716667;153;607
"6722";-35,103905;-5,5524107;NA;NA
"6723";-64,283333;-36,716667;153;607
"6724";-35,103905;-5,5524107;NA;NA
"6725";-64,283333;-36,716667;153;607
"6726";-35,103905;-5,5524107;NA;NA
"6727";-64,283333;-36,716667;153;607
"6728";-35,103905;-5,5524107;NA;NA
"6729";-64,283333;-36,716667;153;607
"6730";-35,103905;-5,5524107;NA;NA
"6731";-64,283333;-36,716667;153;607
"6732";-35,103905;-5,5524107;NA;NA
"6733";-64,283333;-36,716667;153;607
"6734";-35,103905;-5,5524107;NA;NA
"6735";-64,283333;-36,716667;153;607
"6736";-35,103905;-5,5524107;NA;NA
"6737";-64,283333;-36,716667;153;607
"6738";-35,103905;-5,5524107;NA;NA
"6739";-64,283333;-36,716667;153;607
"6740";-35,103905;-5,5524107;NA;NA
"6741";-64,283333;-36,716667;153;607
"6742";-35,103905;-5,5524107;NA;NA
"6743";-64,283333;-36,716667;153;607
"6744";-35,103905;-5,5524107;NA;NA
"6745";-64,283333;-36,716667;153;607
"6746";-35,103905;-5,5524107;NA;NA
"6747";-64,283333;-36,716667;153;607
"6748";-35,103905;-5,5524107;NA;NA
"6749";-64,283333;-36,716667;153;607
"6750";-35,103905;-5,5524107;NA;NA
"6751";-64,283333;-36,716667;153;607
"6752";-35,103905;-5,5524107;NA;NA
"6753";-64,283333;-36,716667;153;607
"6754";-35,103905;-5,5524107;NA;NA
"6755";-64,283333;-36,716667;153;607
"6756";-35,103905;-5,5524107;NA;NA
"6757";-64,283333;-36,716667;153;607
"6758";-35,103905;-5,5524107;NA;NA
"6759";-64,283333;-36,716667;153;607
"6760";-35,103905;-5,5524107;NA;NA
"6761";-64,283333;-36,716667;153;607
"6762";-35,103905;-5,5524107;NA;NA
"6763";-64,283333;-36,716667;153;607
"6764";-35,103905;-5,5524107;NA;NA
"6765";-64,283333;-36,716667;153;607
"6766";-35,103905;-5,5524107;NA;NA
"6767";-64,283333;-36,716667;153;607
"6768";-35,103905;-5,5524107;NA;NA
"6769";-64,283333;-36,716667;153;607
"6770";-35,103905;-5,5524107;NA;NA
"6771";-64,283333;-36,716667;153;607
"6772";-35,103905;-5,5524107;NA;NA
"6773";-64,283333;-36,716667;153;607
"6774";-35,103905;-5,5524107;NA;NA
"6775";-64,283333;-36,716667;153;607
"6776";-35,103905;-5,5524107;NA;NA
"6777";-64,283333;-36,716667;153;607
"6778";-35,103905;-5,5524107;NA;NA
"6779";-64,283333;-36,716667;153;607
"6780";-35,103905;-5,5524107;NA;NA
"6781";-64,283333;-36,716667;153;607
"6782";-35,103905;-5,5524107;NA;NA
"6783";-64,283333;-36,716667;153;607
"6784";-35,103905;-5,5524107;NA;NA
"6785";-64,283333;-36,716667;153;607
"6786";-35,103905;-5,5524107;NA;NA
"6787";-64,283333;-36,716667;153;607
"6788";-35,103905;-5,5524107;NA;NA
"6789";-64,283333;-36,716667;153;607
"6790";-35,103905;-5,5524107;NA;NA
"6791";-64,283333;-36,716667;153;607
"6792";-35,103905;-5,5524107;NA;NA
"6793";-64,283333;-36,716667;153;607
"6794";-35,103905;-5,5524107;NA;NA
"6795";-64,283333;-36,716667;153;607
"6796";-35,103905;-5,5524107;NA;NA
"6797";-64,283333;-36,716667;153;607
"6798";-35,103905;-5,5524107;NA;NA
"6799";-64,283333;-36,716667;153;607
"6800";-35,103905;-5,5524107;NA;NA
"6801";-64,283333;-36,716667;153;607
"6802";-35,103905;-5,5524107;NA;NA
"6803";-64,283333;-36,716667;153;607
"6804";-35,103905;-5,5524107;NA;NA
"6805";-64,283333;-36,716667;153;607
"6806";-35,103905;-5,5524107;NA;NA
"6807";-64,283333;-36,716667;153;607
"6808";-35,103905;-5,5524107;NA;NA
"6809";-64,283333;-36,716667;153;607
"6810";-35,103905;-5,5524107;NA;NA
"6811";-64,283333;-36,716667;153;607
"6812";-35,103905;-5,5524107;NA;NA
"6813";-64,283333;-36,716667;153;607
"6814";-35,103905;-5,5524107;NA;NA
"6815";-64,283333;-36,716667;153;607
"6816";-35,103905;-5,5524107;NA;NA
"6817";-64,283333;-36,716667;153;607
"6818";-35,103905;-5,5524107;NA;NA
"6819";-64,283333;-36,716667;153;607
"6820";-35,103905;-5,5524107;NA;NA
"6821";-64,283333;-36,716667;153;607
"6822";-35,103905;-5,5524107;NA;NA
"6823";-64,283333;-36,716667;153;607
"6824";-35,103905;-5,5524107;NA;NA
"6825";-64,283333;-36,716667;153;607
"6826";-35,103905;-5,5524107;NA;NA
"6827";-64,283333;-36,716667;153;607
"6828";-35,103905;-5,5524107;NA;NA
"6829";-64,283333;-36,716667;153;607
"6830";-35,103905;-5,5524107;NA;NA
"6831";-64,283333;-36,716667;153;607
"6832";-35,103905;-5,5524107;NA;NA
"6833";-64,283333;-36,716667;153;607
"6834";-35,103905;-5,5524107;NA;NA
"6835";-64,283333;-36,716667;153;607
"6836";-35,103905;-5,5524107;NA;NA
"6837";-64,283333;-36,716667;153;607
"6838";-35,103905;-5,5524107;NA;NA
"6839";-64,283333;-36,716667;153;607
"6840";-35,103905;-5,5524107;NA;NA
"6841";-64,283333;-36,716667;153;607
"6842";-35,103905;-5,5524107;NA;NA
"6843";-64,283333;-36,716667;153;607
"6844";-35,103905;-5,5524107;NA;NA
"6845";-64,283333;-36,716667;153;607
"6846";-35,103905;-5,5524107;NA;NA
"6847";-64,283333;-36,716667;153;607
"6848";-35,103905;-5,5524107;NA;NA
"6849";-64,283333;-36,716667;153;607
"6850";-35,103905;-5,5524107;NA;NA
"6851";-64,283333;-36,716667;153;607
"6852";-35,103905;-5,5524107;NA;NA
"6853";-64,283333;-36,716667;153;607
"6854";-35,103905;-5,5524107;NA;NA
"6855";-64,283333;-36,716667;153;607
"6856";-35,103905;-5,5524107;NA;NA
"6857";-64,283333;-36,716667;153;607
"6858";-35,103905;-5,5524107;NA;NA
"6859";-64,283333;-36,716667;153;607
"6860";-35,103905;-5,5524107;NA;NA
"6861";-64,283333;-36,716667;153;607
"6862";-35,103905;-5,5524107;NA;NA
"6863";-64,283333;-36,716667;153;607
"6864";-35,103905;-5,5524107;NA;NA
"6865";-64,283333;-36,716667;153;607
"6866";-35,103905;-5,5524107;NA;NA
"6867";-64,283333;-36,716667;153;607
"6868";-35,103905;-5,5524107;NA;NA
"6869";-64,283333;-36,716667;153;607
"6870";-35,103905;-5,5524107;NA;NA
"6871";-64,283333;-36,716667;153;607
"6872";-35,103905;-5,5524107;NA;NA
"6873";-64,283333;-36,716667;153;607
"6874";-35,103905;-5,5524107;NA;NA
"6875";-64,283333;-36,716667;153;607
"6876";-35,103905;-5,5524107;NA;NA
"6877";-64,283333;-36,716667;153;607
"6878";-35,103905;-5,5524107;NA;NA
"6879";-64,283333;-36,716667;153;607
"6880";-35,103905;-5,5524107;NA;NA
"6881";-64,283333;-36,716667;153;607
"6882";-35,103905;-5,5524107;NA;NA
"6883";-64,283333;-36,716667;153;607
"6884";-35,103905;-5,5524107;NA;NA
"6885";-64,283333;-36,716667;153;607
"6886";-35,103905;-5,5524107;NA;NA
"6887";-64,283333;-36,716667;153;607
"6888";-35,103905;-5,5524107;NA;NA
"6889";-64,283333;-36,716667;153;607
"6890";-35,103905;-5,5524107;NA;NA
"6891";-64,283333;-36,716667;153;607
"6892";-35,103905;-5,5524107;NA;NA
"6893";-64,283333;-36,716667;153;607
"6894";-35,103905;-5,5524107;NA;NA
"6895";-64,283333;-36,716667;153;607
"6896";-35,103905;-5,5524107;NA;NA
"6897";-64,283333;-36,716667;153;607
"6898";-35,103905;-5,5524107;NA;NA
"6899";-64,283333;-36,716667;153;607
"6900";-35,103905;-5,5524107;NA;NA
"6901";-64,283333;-36,716667;153;607
"6902";-35,103905;-5,5524107;NA;NA
"6903";-64,283333;-36,716667;153;607
"6904";-35,103905;-5,5524107;NA;NA
"6905";-64,283333;-36,716667;153;607
"6906";-35,103905;-5,5524107;NA;NA
"6907";-64,283333;-36,716667;153;607
"6908";-35,103905;-5,5524107;NA;NA
"6909";-64,283333;-36,716667;153;607
"6910";-35,103905;-5,5524107;NA;NA
"6911";-64,283333;-36,716667;153;607
"6912";-35,103905;-5,5524107;NA;NA
"6913";-64,283333;-36,716667;153;607
"6914";-35,103905;-5,5524107;NA;NA
"6915";-64,283333;-36,716667;153;607
"6916";-35,103905;-5,5524107;NA;NA
"6917";-64,283333;-36,716667;153;607
"6918";-35,103905;-5,5524107;NA;NA
"6919";-64,283333;-36,716667;153;607
"6920";-35,103905;-5,5524107;NA;NA
"6921";-64,283333;-36,716667;153;607
"6922";-35,103905;-5,5524107;NA;NA
"6923";-64,283333;-36,716667;153;607
"6924";-35,103905;-5,5524107;NA;NA
"6925";-64,283333;-36,716667;153;607
"6926";-35,103905;-5,5524107;NA;NA
"6927";-64,283333;-36,716667;153;607
"6928";-35,103905;-5,5524107;NA;NA
"6929";-64,283333;-36,716667;153;607
"6930";-35,103905;-5,5524107;NA;NA
"6931";-64,283333;-36,716667;153;607
"6932";-35,103905;-5,5524107;NA;NA
"6933";-64,283333;-36,716667;153;607
"6934";-35,103905;-5,5524107;NA;NA
"6935";-64,283333;-36,716667;153;607
"6936";-35,103905;-5,5524107;NA;NA
"6937";-64,283333;-36,716667;153;607
"6938";-35,103905;-5,5524107;NA;NA
"6939";-64,283333;-36,716667;153;607
"6940";-35,103905;-5,5524107;NA;NA
"6941";-64,283333;-36,716667;153;607
"6942";-35,103905;-5,5524107;NA;NA
"6943";-64,283333;-36,716667;153;607
"6944";-35,103905;-5,5524107;NA;NA
"6945";-64,283333;-36,716667;153;607
"6946";-35,103905;-5,5524107;NA;NA
"6947";-64,283333;-36,716667;153;607
"6948";-35,103905;-5,5524107;NA;NA
"6949";-64,283333;-36,716667;153;607
"6950";-35,103905;-5,5524107;NA;NA
"6951";-64,283333;-36,716667;153;607
"6952";-35,103905;-5,5524107;NA;NA
"6953";-64,283333;-36,716667;153;607
"6954";-35,103905;-5,5524107;NA;NA
"6955";-64,283333;-36,716667;153;607
"6956";-35,103905;-5,5524107;NA;NA
"6957";-64,283333;-36,716667;153;607
"6958";-35,103905;-5,5524107;NA;NA
"6959";-64,283333;-36,716667;153;607
"6960";-35,103905;-5,5524107;NA;NA
"6961";-64,283333;-36,716667;153;607
"6962";-35,103905;-5,5524107;NA;NA
"6963";-64,283333;-36,716667;153;607
"6964";-35,103905;-5,5524107;NA;NA
"6965";-64,283333;-36,716667;153;607
"6966";-35,103905;-5,5524107;NA;NA
"6967";-64,283333;-36,716667;153;607
"6968";-35,103905;-5,5524107;NA;NA
"6969";-64,283333;-36,716667;153;607
"6970";-35,103905;-5,5524107;NA;NA
"6971";-64,283333;-36,716667;153;607
"6972";-35,103905;-5,5524107;NA;NA
"6973";-64,283333;-36,716667;153;607
"6974";-35,103905;-5,5524107;NA;NA
"6975";-64,283333;-36,716667;153;607
"6976";-35,103905;-5,5524107;NA;NA
"6977";-64,283333;-36,716667;153;607
"6978";-35,103905;-5,5524107;NA;NA
"6979";-64,283333;-36,716667;153;607
"6980";-35,103905;-5,5524107;NA;NA
"6981";-64,283333;-36,716667;153;607
"6982";-35,103905;-5,5524107;NA;NA
"6983";-64,283333;-36,716667;153;607
"6984";-35,103905;-5,5524107;NA;NA
"6985";-64,283333;-36,716667;153;607
"6986";-35,103905;-5,5524107;NA;NA
"6987";-64,283333;-36,716667;153;607
"6988";-35,103905;-5,5524107;NA;NA
"6989";-64,283333;-36,716667;153;607
"6990";-35,103905;-5,5524107;NA;NA
"6991";-64,283333;-36,716667;153;607
"6992";-35,103905;-5,5524107;NA;NA
"6993";-64,283333;-36,716667;153;607
"6994";-35,103905;-5,5524107;NA;NA
"6995";-35,103905;-5,5524107;NA;NA
"6996";-55,1027227;-16,577528;253;1422
"6997";-35,103905;-5,5524107;NA;NA
"6998";-55,1027227;-16,577528;253;1422
"6999";-35,103905;-5,5524107;NA;NA
"7000";-55,1027227;-16,577528;253;1422
"7001";-35,103905;-5,5524107;NA;NA
"7002";-55,1027227;-16,577528;253;1422
"7003";-35,103905;-5,5524107;NA;NA
"7004";-55,1027227;-16,577528;253;1422
"7005";-35,103905;-5,5524107;NA;NA
"7006";-55,1027227;-16,577528;253;1422
"7007";-35,103905;-5,5524107;NA;NA
"7008";-55,1027227;-16,577528;253;1422
"7009";-35,103905;-5,5524107;NA;NA
"7010";-55,1027227;-16,577528;253;1422
"7011";-35,103905;-5,5524107;NA;NA
"7012";-55,1027227;-16,577528;253;1422
"7013";-35,103905;-5,5524107;NA;NA
"7014";-55,1027227;-16,577528;253;1422
"7015";-35,103905;-5,5524107;NA;NA
"7016";-55,1027227;-16,577528;253;1422
"7017";-35,103905;-5,5524107;NA;NA
"7018";-55,1027227;-16,577528;253;1422
"7019";-35,103905;-5,5524107;NA;NA
"7020";-55,1027227;-16,577528;253;1422
"7021";-35,103905;-5,5524107;NA;NA
"7022";-55,1027227;-16,577528;253;1422
"7023";-35,103905;-5,5524107;NA;NA
"7024";-55,1027227;-16,577528;253;1422
"7025";-35,103905;-5,5524107;NA;NA
"7026";-55,1027227;-16,577528;253;1422
"7027";-35,103905;-5,5524107;NA;NA
"7028";-55,1027227;-16,577528;253;1422
"7029";-35,103905;-5,5524107;NA;NA
"7030";-55,1027227;-16,577528;253;1422
"7031";-35,103905;-5,5524107;NA;NA
"7032";-55,1027227;-16,577528;253;1422
"7033";-35,103905;-5,5524107;NA;NA
"7034";-55,1027227;-16,577528;253;1422
"7035";-35,103905;-5,5524107;NA;NA
"7036";-55,1027227;-16,577528;253;1422
"7037";-35,103905;-5,5524107;NA;NA
"7038";-55,1027227;-16,577528;253;1422
"7039";-35,103905;-5,5524107;NA;NA
"7040";-55,1027227;-16,577528;253;1422
"7041";-35,103905;-5,5524107;NA;NA
"7042";-55,1027227;-16,577528;253;1422
"7043";-35,103905;-5,5524107;NA;NA
"7044";-55,1027227;-16,577528;253;1422
"7045";-35,103905;-5,5524107;NA;NA
"7046";-55,1027227;-16,577528;253;1422
"7047";-35,103905;-5,5524107;NA;NA
"7048";-55,1027227;-16,577528;253;1422
"7049";-35,103905;-5,5524107;NA;NA
"7050";-55,1027227;-16,577528;253;1422
"7051";-35,103905;-5,5524107;NA;NA
"7052";-55,1027227;-16,577528;253;1422
"7053";-35,103905;-5,5524107;NA;NA
"7054";-55,1027227;-16,577528;253;1422
"7055";-35,103905;-5,5524107;NA;NA
"7056";-55,1027227;-16,577528;253;1422
"7057";-35,103905;-5,5524107;NA;NA
"7058";-55,1027227;-16,577528;253;1422
"7059";-35,103905;-5,5524107;NA;NA
"7060";-55,1027227;-16,577528;253;1422
"7061";-35,103905;-5,5524107;NA;NA
"7062";-55,1027227;-16,577528;253;1422
"7063";-35,103905;-5,5524107;NA;NA
"7064";-55,1027227;-16,577528;253;1422
"7065";-35,103905;-5,5524107;NA;NA
"7066";-55,1027227;-16,577528;253;1422
"7067";-35,103905;-5,5524107;NA;NA
"7068";-55,1027227;-16,577528;253;1422
"7069";-35,103905;-5,5524107;NA;NA
"7070";-55,1027227;-16,577528;253;1422
"7071";-35,103905;-5,5524107;NA;NA
"7072";-55,1027227;-16,577528;253;1422
"7073";-35,103905;-5,5524107;NA;NA
"7074";-55,1027227;-16,577528;253;1422
"7075";-35,103905;-5,5524107;NA;NA
"7076";-55,1027227;-16,577528;253;1422
