Loc;Lineage_Name;parasiteGenus;order;family;species;Host_Status;biomes;Location ID
-5.5524107__-35.103905;TARUF02;Parahaemoproteus;Passeriformes;Tyrannidae;Elaenia_cristata;R;Mata_Atlantica;36
-5.5524107__-35.103905;TARUF02;Parahaemoproteus;Passeriformes;Thraupidae;Schistochlamys_ruficapillus;R;Mata_Atlantica;36
-5.5524107__-35.103905;TARUF02;Parahaemoproteus;Passeriformes;Thraupidae;Tangara_sayaca;R;Mata_Atlantica;36
-5.5524107__-35.103905;COTAL01;Haemoproteus;Passeriformes;Pipridae;Neopelma_pallescens;R;Mata_Atlantica;36
-5.5524107__-35.103905;TARUF02;Parahaemoproteus;Passeriformes;Thamnophilidae;Herpsilochmus_sellowi;R;Mata_Atlantica;36
-5.5524107__-35.103905;HYAMA01;Plasmodium;Passeriformes;Thamnophilidae;Formicivora_melanogaster;R;Mata_Atlantica;36
-5.5524107__-35.103905;COTAL01;Haemoproteus;Passeriformes;Rhynchocyclidae;Hemitriccus_margaritaceiventer;R;Mata_Atlantica;36
-5.5524107__-35.103905;TARUF02;Parahaemoproteus;Passeriformes;Turdidae;Turdus_amaurochalinus;PM;Mata_Atlantica;36
-5.5524107__-35.103905;TARUF02;Parahaemoproteus;Passeriformes;Thamnophilidae;Thamnophilus_doliatus_capistratus;R;Mata_Atlantica;36
-5.5524107__-35.103905;LECOR02;Plasmodium;Passeriformes;Thraupidae;Tachyphonus_rufus;R;Mata_Atlantica;36
-5.5524107__-35.103905;COTAL01;Haemoproteus;Passeriformes;Tyrannidae;Elaenia_chilensis;M;Mata_Atlantica;36
-5.5524107__-35.103905;TARUF02;Parahaemoproteus;Passeriformes;Thamnophilidae;Formicivora_melanogaster;R;Mata_Atlantica;36
-5.5524107__-35.103905;BAFLA04;Plasmodium;Passeriformes;Turdidae;Turdus_leucomelas;R;Mata_Atlantica;36
-5.5524107__-35.103905;PAMIT01;Plasmodium;Columbiformes;Columbidae;Columbina_talpacoti;R;Mata_Atlantica;36
-5.5524107__-35.103905;ELALB01;Parahaemoproteus;Passeriformes;Thamnophilidae;Herpsilochmus_sellowi;R;Mata_Atlantica;36
-5.5524107__-35.103905;ELALB01;Parahaemoproteus;Passeriformes;Tyrannidae;Elaenia_chilensis;M;Mata_Atlantica;36
-5.5524107__-35.103905;TARUF02;Parahaemoproteus;Passeriformes;Thraupidae;Tachyphonus_rufus;R;Mata_Atlantica;36
-5.5524107__-35.103905;SocH4;Haemoproteus;Passeriformes;Vireonidae;Cyclarhis_gujanensis;R;Mata_Atlantica;36
-5.5524107__-35.103905;TARUF02;Parahaemoproteus;Passeriformes;Thraupidae;Coereba_flaveola;R;Mata_Atlantica;36
-5.5524107__-35.103905;LECOR02;Plasmodium;Passeriformes;Thamnophilidae;Taraba_major;R;Mata_Atlantica;36
-5.5524107__-35.103905;BAFLA04;Plasmodium;Passeriformes;Tyrannidae;Elaenia_cristata;R;Mata_Atlantica;36
-5.5524107__-35.103905;U12;Plasmodium;Passeriformes;Turdidae;Turdus_amaurochalinus;PM;Mata_Atlantica;36
-5.5524107__-35.103905;PADOM17;Plasmodium;Passeriformes;Tyrannidae;Elaenia_chilensis;M;Mata_Atlantica;36
-5.5524107__-35.103905;BAFLA04;Plasmodium;Passeriformes;Thraupidae;Coereba_flaveola;R;Mata_Atlantica;36
-5.5524107__-35.103905;BAFLA03;Plasmodium;Passeriformes;Tyrannidae;Elaenia_chilensis;M;Mata_Atlantica;36
-5.5524107__-35.103905;TARUF02;Parahaemoproteus;Passeriformes;Trogonidae;Trogon_curucui;R;Mata_Atlantica;36
-5.5524107__-35.103905;BAFLA04;Plasmodium;Passeriformes;Turdidae;Turdus_leucomelas;R;Mata_Atlantica;36
-5.5524107__-35.103905;TARUF02;Parahaemoproteus;Passeriformes;Rhynchocyclidae;Hemitriccus_margaritaceiventer;R;Mata_Atlantica;36
-5.5524107__-35.103905;TARUF02;Parahaemoproteus;Passeriformes;Tyrannidae;Elaenia_cristata;R;Mata_Atlantica;36
-5.5524107__-35.103905;TARUF02;Parahaemoproteus;Passeriformes;Turdidae;Turdus_amaurochalinus;PM;Mata_Atlantica;36
-5.5524107__-35.103905;BAFLA04;Plasmodium;Passeriformes;Rhynchocyclidae;Hemitriccus_margaritaceiventer;R;Mata_Atlantica;36
-5.5524107__-35.103905;TARUF02;Parahaemoproteus;Passeriformes;Thamnophilidae;Formicivora_melanogaster;R;Mata_Atlantica;36
-5.5524107__-35.103905;FOMEL04;Plasmodium;Passeriformes;Tyrannidae;Elaenia_chilensis;M;Mata_Atlantica;36
-5.5524107__-35.103905;PAMIT01;Plasmodium;Passeriformes;Rhynchocyclidae;Hemitriccus_margaritaceiventer;R;Mata_Atlantica;36
-5.5524107__-35.103905;TARUF02;Parahaemoproteus;Passeriformes;Thraupidae;Coereba_flaveola;R;Mata_Atlantica;36
-5.5524107__-35.103905;BAFLA04;Plasmodium;Passeriformes;Trogonidae;Trogon_curucui;R;Mata_Atlantica;36
-5.5524107__-35.103905;TARUF02;Parahaemoproteus;Passeriformes;Thraupidae;Tangara_cayana;R;Mata_Atlantica;36
-5.5524107__-35.103905;TARUF02;Parahaemoproteus;Passeriformes;Rhynchocyclidae;Hemitriccus_margaritaceiventer;R;Mata_Atlantica;36
-5.5524107__-35.103905;TARUF02;Parahaemoproteus;Columbiformes;Columbidae;Leptotila_verreauxi;R;Mata_Atlantica;36
-5.5524107__-35.103905;TARUF02;Parahaemoproteus;Passeriformes;Thamnophilidae;Herpsilochmus_pectoralis;R;Mata_Atlantica;36
-5.5524107__-35.103905;COTAL01;Haemoproteus;Passeriformes;Thamnophilidae;Herpsilochmus_sellowi;R;Mata_Atlantica;36
-5.5524107__-35.103905;TARUF02;Parahaemoproteus;Passeriformes;Pipridae;Neopelma_pallescens;R;Mata_Atlantica;36
-5.5524107__-35.103905;TARUF02;Parahaemoproteus;Columbiformes;Columbidae;Columbina_passerina;R;Mata_Atlantica;36
-5.72__-63.217;DENPET03;Plasmodium;Passeriformes;Thraupidae;Ramphocelus_carbo;R;Amazonia;20
-5.72__-63.217;THAMUR01;Plasmodium;Passeriformes;Thamnophilidae;Myrmotherula_longipennis;R;Amazonia;20
-5.72__-63.217;THAMAE01;Plasmodium;Passeriformes;Thamnophilidae;Dichrozona_cincta;R;Amazonia;20
-5.72__-63.217;MYRAXI06;Plasmodium;Passeriformes;Thamnophilidae;Myrmotherula_axillaris;R;Amazonia;20
-5.72__-63.217;GRW06;Plasmodium;Passeriformes;Dendrocolaptidae;Glyphorynchus_spirurus;R;Amazonia;20
-5.72__-63.217;TACRUB01;Plasmodium;Passeriformes;Pipridae;Lepidothrix_coronata;R;Amazonia;20
-5.72__-63.217;TACRUB01;Plasmodium;Passeriformes;Pipridae;Lepidothrix_coronata;R;Amazonia;20
-5.72__-63.217;MYITYR01;Plasmodium;Passeriformes;Thamnophilidae;Thamnophilus_aethiops;R;Amazonia;20
-5.72__-63.217;DENMER01;Plasmodium;Passeriformes;Thamnophilidae;Thamnophilus_aethiops;R;Amazonia;20
-5.72__-63.217;THAMUR01;Plasmodium;Passeriformes;Thamnophilidae;Myrmotherula_hauxwelli;R;Amazonia;20
-5.72__-63.217;THAMUR01;Plasmodium;Passeriformes;Thamnophilidae;Willisornis_poecilinotus;R;Amazonia;20
-5.72__-63.217;GRW06;Plasmodium;Passeriformes;Dendrocolaptidae;Dendrocincla_merula;R;Amazonia;20
-5.72__-63.217;FURLEU01;Plasmodium;Piciformes;Galbulidae;Galbula_cyanicollis;R;Amazonia;20
-5.72__-63.217;THAMAE01;Plasmodium;Passeriformes;Thamnophilidae;Gymnopithys_salvini;R;Amazonia;20
-5.72__-63.217;GLYSPI05;Plasmodium;Passeriformes;Dendrocolaptidae;Glyphorynchus_spirurus;R;Amazonia;20
-5.72__-63.217;AUTPAR01;Plasmodium;Passeriformes;Thamnophilidae;Gymnopithys_salvini;R;Amazonia;20
-5.72__-63.217;TACRUB01;Plasmodium;Passeriformes;Pipridae;Lepidothrix_coronata;R;Amazonia;20
-5.72__-63.217;THACAE01;Plasmodium;Passeriformes;Thamnophilidae;Willisornis_poecilinotus;R;Amazonia;20
-5.72__-63.217;GYMSAL01;Parahaemoproteus;Passeriformes;Dendrocolaptidae;Dendrocincla_merula;R;Amazonia;20
-5.72__-63.217;WILPOE12;Plasmodium;Passeriformes;Thamnophilidae;Willisornis_poecilinotus;R;Amazonia;20
-5.72__-63.217;RAMCAR05;Plasmodium;Passeriformes;Thraupidae;Ramphocelus_carbo;R;Amazonia;20
-5.72__-63.217;TACRUB01;Plasmodium;Passeriformes;Pipridae;Lepidothrix_coronata;R;Amazonia;20
-5.72__-63.217;AUTPAR01;Plasmodium;Passeriformes;Thamnophilidae;Willisornis_poecilinotus;R;Amazonia;20
-5.72__-63.217;FURLEU01;Plasmodium;Passeriformes;Furnariidae;Automolus_infuscatus;R;Amazonia;20
-5.72__-63.217;THAMUR01;Plasmodium;Passeriformes;Thamnophilidae;Willisornis_poecilinotus;R;Amazonia;20
-5.72__-63.217;CYACYA03;Plasmodium;Passeriformes;Cardinalidae;Cyanocompsa_cyanoides;R;Amazonia;20
-5.72__-63.217;PIPFAS02;Plasmodium;Passeriformes;Pipridae;Lepidothrix_coronata;R;Amazonia;20
-5.72__-63.217;MYRLON04;Plasmodium;Passeriformes;Thamnophilidae;Myrmotherula_longipennis;R;Amazonia;20
-5.72__-63.217;PIPFAS02;Plasmodium;Passeriformes;Pipridae;Pipra_rubrocapilla;R;Amazonia;20
-5.72__-63.217;MYRAXI07;Plasmodium;Passeriformes;Thamnophilidae;Myrmotherula_axillaris;R;Amazonia;20
-5.72__-63.217;RAMCAR03;Plasmodium;Passeriformes;Thraupidae;Ramphocelus_carbo;R;Amazonia;20
-5.72__-63.217;MYRAXI05;Plasmodium;Passeriformes;Thamnophilidae;Myrmotherula_axillaris;R;Amazonia;20
-5.72__-63.217;THACAE01;Plasmodium;Passeriformes;Thamnophilidae;Myrmotherula_axillaris;R;Amazonia;20
-5.72__-63.217;MYRLON02;Plasmodium;Passeriformes;Thamnophilidae;Myrmoborus_myotherinus;R;Amazonia;20
-5.72__-63.217;ARRTAC01;Plasmodium;Passeriformes;Thamnophilidae;Megastictus_margaritatus;R;Amazonia;20
-5.72__-63.217;HYPSTR07;Plasmodium;Passeriformes;Thamnophilidae;Gymnopithys_salvini;R;Amazonia;20
-6.344364__-37.152527;29092;Plasmodium;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;PHPAT01;Plasmodium;Passeriformes;Tyrannidae;Elaenia_chilensis;M;Caatinga;1
-6.344364__-37.152527;PHPAT01;Plasmodium;Passeriformes;Tyrannidae;Elaenia_chilensis;M;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;COPIC01;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;COPIC01;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;COPIC01;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;COPIC01;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;COPIC01;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;COPIC01;Haemoproteus;Columbiformes;Columbidae;Columbina_picui;R;Caatinga;1
-6.344364__-37.152527;COPIC01;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;COPIC01;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;COPIC01;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;COPIC01;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;COPIC01;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;COPIC01;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;COPIC01;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;COPIC01;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;COPIC01;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;COPIC01;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Passeriformes;Tityridae;Pachyramphus_polychopterus;PM;Caatinga;1
-6.344364__-37.152527;PADOM09;Plasmodium;Passeriformes;Tyrannidae;Casiornis_fuscus;PM;Caatinga;1
-6.344364__-37.152527;PADOM09;Plasmodium;Passeriformes;Tyrannidae;Phaeomyias_murina;PM;Caatinga;1
-6.344364__-37.152527;PADOM09;Plasmodium;Passeriformes;Tityridae;Pachyramphus_polychopterus;PM;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;PADOM09;Plasmodium;Passeriformes;Tityridae;Pachyramphus_polychopterus;PM;Caatinga;1
-6.344364__-37.152527;PADOM09;Plasmodium;Passeriformes;Thraupidae;Volatinia_jacarina;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;PADOM09;Plasmodium;Passeriformes;Tyrannidae;Tyrannus_melancholicus;PM;Caatinga;1
-6.344364__-37.152527;PADOM09;Plasmodium;Passeriformes;Passerellidae;Ammodramus_humeralis;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;PADOM09;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Caatinga;1
-6.344364__-37.152527;PADOM09;Plasmodium;Passeriformes;Tyrannidae;Empidonomus_varius;PM;Caatinga;1
-6.344364__-37.152527;PADOM09;Plasmodium;Passeriformes;Tyrannidae;Phaeomyias_murina;PM;Caatinga;1
-6.344364__-37.152527;PADOM09;Plasmodium;Passeriformes;Tyrannidae;Casiornis_fuscus;PM;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_picui;R;Caatinga;1
-6.344364__-37.152527;CORPIL01;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Caatinga;1
-6.344364__-37.152527;CORPIL01;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Caatinga;1
-6.344364__-37.152527;CORPIL01;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Caatinga;1
-6.344364__-37.152527;CORPIL01;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Caatinga;1
-6.344364__-37.152527;VIGLOG;Parahaemoproteus;Passeriformes;Vireonidae;Vireo_olivaceus;M;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;CORPIL03;Parahaemoproteus;Passeriformes;Thraupidae;Lanio_pileatus;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;BAFLA02;Parahaemoproteus;Passeriformes;Tyrannidae;Tyrannus_melancholicus;PM;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;Hp2458/478;Parahaemoproteus;Passeriformes;Tyrannidae;Phaeomyias_murina;PM;Caatinga;1
-6.344364__-37.152527;Hp2458/478;Parahaemoproteus;Columbiformes;Columbidae;Zenaida_auriculata;R;Caatinga;1
-6.344364__-37.152527;ELALB01;Parahaemoproteus;Passeriformes;Tyrannidae;Myiarchus_swainsoni;PM;Caatinga;1
-6.344364__-37.152527;ELALB01;Parahaemoproteus;Passeriformes;Tyrannidae;Empidonomus_varius;PM;Caatinga;1
-6.344364__-37.152527;PHPAT01;Plasmodium;Passeriformes;Tyrannidae;Elaenia_chilensis;M;Caatinga;1
-6.344364__-37.152527;SocH2;Haemoproteus;Columbiformes;Columbidae;Zenaida_auriculata;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;PADOM11;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Caatinga;1
-6.344364__-37.152527;BAFLA02;Parahaemoproteus;Passeriformes;Tyrannidae;Tyrannus_melancholicus;PM;Caatinga;1
-6.344364__-37.152527;BAFLA02;Parahaemoproteus;Passeriformes;Tyrannidae;Tyrannus_melancholicus;PM;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;JA09;Plasmodium;Passeriformes;Thraupidae;Volatinia_jacarina;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;PADOM11;Plasmodium;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;PADOM11;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Caatinga;1
-6.344364__-37.152527;PADOM11;Plasmodium;Passeriformes;Turdidae;Turdus_rufiventris;R;Caatinga;1
-6.344364__-37.152527;PADOM11;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Caatinga;1
-6.344364__-37.152527;MYITIR01;Plasmodium;Passeriformes;Tyrannidae;Myiarchus_tyrannulus;R;Caatinga;1
-6.344364__-37.152527;MYITIR01;Plasmodium;Passeriformes;Tyrannidae;Myiarchus_tyrannulus;R;Caatinga;1
-6.344364__-37.152527;BAFLA03;Plasmodium;Passeriformes;Tyrannidae;Elaenia_chilensis;M;Caatinga;1
-6.344364__-37.152527;PADOM11;Plasmodium;Passeriformes;Tyrannidae;Pitangus_sulphuratus;PM;Caatinga;1
-6.344364__-37.152527;PADOM11;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Caatinga;1
-6.344364__-37.152527;PADOM11;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Caatinga;1
-6.344364__-37.152527;PADOM11;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Caatinga;1
-6.344364__-37.152527;PADOM11;Plasmodium;Passeriformes;Icteridae;Molothrus_bonariensis;R;Caatinga;1
-6.344364__-37.152527;PAPOL03;Parahaemoproteus;Passeriformes;Tityridae;Pachyramphus_polychopterus;PM;Caatinga;1
-6.344364__-37.152527;TRMUS02;Plasmodium;Passeriformes;Polioptilidae;Polioptila_plumbea;R;Caatinga;1
-6.344364__-37.152527;TRMUS02;Plasmodium;Passeriformes;Polioptilidae;Polioptila_plumbea;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_picui;R;Caatinga;1
-6.344364__-37.152527;PAPOL03;Parahaemoproteus;Passeriformes;Tyrannidae;Elaenia_chilensis;M;Caatinga;1
-6.344364__-37.152527;PADOM11;Plasmodium;Passeriformes;Thraupidae;Volatinia_jacarina;R;Caatinga;1
-6.344364__-37.152527;PADOM11;Plasmodium;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;BAFLA03;Plasmodium;Passeriformes;Passerellidae;Zonotrichia_capensis;R;Caatinga;1
-6.344364__-37.152527;BAFLA03;Plasmodium;Passeriformes;Thraupidae;Volatinia_jacarina;R;Caatinga;1
-6.344364__-37.152527;PADOM11;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Caatinga;1
-6.344364__-37.152527;PADOM11;Plasmodium;Passeriformes;Thraupidae;Volatinia_jacarina;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;BAFLA04;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Caatinga;1
-6.344364__-37.152527;LECOR04;Plasmodium;Passeriformes;Thraupidae;Volatinia_jacarina;R;Caatinga;1
-6.344364__-37.152527;PADOM17;Plasmodium;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;PADOM17;Plasmodium;Passeriformes;Polioptilidae;Polioptila_plumbea;R;Caatinga;1
-6.344364__-37.152527;LECOR04;Plasmodium;Passeriformes;Thraupidae;Volatinia_jacarina;R;Caatinga;1
-6.344364__-37.152527;LECOR04;Plasmodium;Passeriformes;Icteridae;Icterus_jamacaii;R;Caatinga;1
-6.344364__-37.152527;LECOR04;Plasmodium;Passeriformes;Icteridae;Icterus_jamacaii;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;DENPET03;Plasmodium;Passeriformes;Passerellidae;Ammodramus_humeralis;R;Caatinga;1
-6.344364__-37.152527;DENPET03;Plasmodium;Passeriformes;Thraupidae;Volatinia_jacarina;R;Caatinga;1
-6.344364__-37.152527;PAPOL03;Parahaemoproteus;Passeriformes;Tityridae;Pachyramphus_polychopterus;PM;Caatinga;1
-6.344364__-37.152527;PAPOL03;Parahaemoproteus;Passeriformes;Tityridae;Pachyramphus_polychopterus;PM;Caatinga;1
-6.344364__-37.152527;PAPOL03;Parahaemoproteus;Passeriformes;Tyrannidae;Myiarchus_swainsoni;PM;Caatinga;1
-6.344364__-37.152527;SocH2;Haemoproteus;Passeriformes;Tyrannidae;Myiarchus_tyrannulus;R;Caatinga;1
-6.344364__-37.152527;LEVER03;Plasmodium;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;PAPOL03;Parahaemoproteus;Passeriformes;Tityridae;Pachyramphus_polychopterus;PM;Caatinga;1
-6.344364__-37.152527;PAPOL03;Parahaemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;PAPOL03;Parahaemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;PHPAT01;Plasmodium;Passeriformes;Thraupidae;Lanio_pileatus;R;Caatinga;1
-6.344364__-37.152527;P1477/478;Plasmodium;Passeriformes;Tyrannidae;Phaeomyias_murina;PM;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
-6.344364__-37.152527;SocH3;Haemoproteus;Columbiformes;Columbidae;Columbina_minuta;R;Caatinga;1
